YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Relative humidity at 2 meters(%),precipitation(mm/day),Surface pressure(kPA),Wind speed at 10 m/s
2005,10,14,23.76,5.69,41.06,0.22,86.46,6.05
2005,10,15,12.58,3,69.69,0.25,86.61,4.51
2005,10,16,17.67,3.2,73.25,0.1,87.45,1.94
2005,10,17,23.23,5.5,59.25,0,87.05,2.27
2005,10,18,21.75,8.22,55.12,0.03,86.54,3.29
2005,10,19,14.33,5.65,77.81,0.71,86.95,3.77
2005,10,20,14.98,4.27,72.38,0.12,87.41,1.93
2005,10,21,19.32,2.73,54.69,0,87.34,3.72
2005,10,22,21.24,3.68,48.75,0,86.95,2.77
2005,10,23,20.58,3.31,52.06,0,86.83,2.19
2005,10,24,21.63,5.44,51.38,0,86.91,2.38
2005,10,25,19.94,4.12,58.25,0.21,86.64,4.01
2005,10,26,7.53,1.97,76.69,2.45,86.78,2.41
2005,10,27,10.33,-1.43,70.38,0.26,86.38,3.46
2005,10,28,8.98,1.73,78,0.9,86.56,4.22
2005,10,29,8.81,-1.36,73.88,0.06,87.28,1.95
2005,10,30,9.55,-2.11,66.81,0.37,87.78,2.56
2005,10,31,14.23,2.09,68.5,1.01,87.56,5.96
2005,11,1,14.51,1.69,82.31,1.79,86.74,5.84
2005,11,2,5.69,-2.77,79.25,0.76,86.44,1.95
2005,11,3,8.44,-1.75,81.75,5.15,85.97,7.61
2005,11,4,5.48,-3.19,81.81,1.62,86.47,5.34
2005,11,5,3.5,-3.61,88.75,12.07,86.23,6.51
2005,11,6,3.78,0.26,89.69,2.92,86.19,2.3
2005,11,7,1.58,-3.02,93.56,7.79,86.42,2.02
2005,11,8,3.23,-6.9,76.25,0.39,87.26,2.91
2005,11,9,8.73,-5.5,79.75,0.08,87.22,5.93
2005,11,10,10.83,-2.02,90,0.12,86.86,4.37
2005,11,11,5.06,-1.27,83.19,0.9,86.8,3.98
2005,11,12,4.01,-2.38,82.5,1.9,87.36,3.48
2005,11,13,6.65,0.37,92.38,4.34,87.11,5.87
2005,11,14,5.28,-5.06,84.12,0.86,87.8,4.96
2005,11,15,6.74,-5.24,69.56,0,88.18,3.16
2005,11,16,12.21,-2.52,63.75,0,87.84,2.51
2005,11,17,12.09,-2.16,78.12,0,88.03,3.74
2005,11,18,14.12,-2.13,59.75,0,87.9,3.73
2005,11,19,14.12,-0.41,59.31,0,87.84,4.19
2005,11,20,14.02,-1.33,69.5,0,87.77,4.3
2005,11,21,13.19,-1.4,73.5,0,87.74,4.59
2005,11,22,13.11,-2.04,70.44,0,87.47,4.97
2005,11,23,11.96,-2.21,61.81,0,87.23,3.81
2005,11,24,10.31,-1.79,63.06,0.92,86.88,3.55
2005,11,25,7.6,-1.61,89.88,8.6,86.26,6.12
2005,11,26,-0.31,-5.54,83.44,0.57,87.12,5.35
2005,11,27,0.26,-5.67,76.12,0.13,87.36,2.88
2005,11,28,0.4,-5.58,79.5,7.04,86.55,6.95
2005,11,29,0.69,-4.5,85.12,0.75,86.28,5.52
2005,11,30,-1.21,-6.84,83.81,3.24,86.77,3.33
2005,12,1,2.21,-4.5,92.38,16.12,85.27,6.1
2005,12,2,-0.2,-5.15,87.06,1.49,86,6.3
2005,12,3,-0.92,-6.14,90.62,1.29,87.17,5.7
2005,12,4,-0.86,-9.19,89.88,0.18,87.96,2.02
2005,12,5,0.56,-12.03,87.31,0.08,87.75,2.85
2005,12,6,1.5,-7.7,72.56,0.77,87.49,2.01
2005,12,7,-0.64,-6.43,87.25,2.85,87.05,4.78
2005,12,8,0.4,-10.18,81.88,0.14,87.39,4.82
2005,12,9,1.92,-9.1,94.06,0.07,87.9,4.01
2005,12,10,2.89,-6.89,83.5,0.15,87.9,5.29
2005,12,11,2.72,-8.2,80.94,0.06,87.38,5.59
2005,12,12,2.53,-8.7,89.62,0.14,86.95,4.11
2005,12,13,0.11,-10.34,82.31,0.02,87.36,2.47
2005,12,14,1.78,-11.16,73.19,0,87.5,4.89
2005,12,15,-0.23,-11.2,75.88,0,87.05,4.54
2005,12,16,1.16,-12.88,78.94,0,86.59,2.88
2005,12,17,-1.06,-12.6,80.62,0.12,86.53,4.84
2005,12,18,-0.46,-11.84,89.19,4.75,86.47,8.38
2005,12,19,2.83,-1.33,97.88,9.34,87.01,5.88
2005,12,20,3.92,0.29,94.5,0.67,87.19,6.48
2005,12,21,5.89,0.26,96.5,2.13,86.65,6.59
2005,12,22,5.32,0.53,96.38,1.9,86.43,5.7
2005,12,23,6.55,-0.06,97,0.09,87.44,4.2
2005,12,24,8.86,1.76,93,0.08,86.92,6.48
2005,12,25,8.87,2.28,89.94,1.41,85.99,5.27
2005,12,26,5.09,-2.41,86.44,3.5,86.16,5.47
2005,12,27,3.43,0.2,93,22.08,86.38,7.22
2005,12,28,5.33,-2.27,92.69,6.01,86.15,5.8
2005,12,29,1.78,-4.24,87.44,6.71,86.6,4.77
2005,12,30,4.76,0.1,92.19,26.92,85.03,7.69
2005,12,31,4.52,-4.09,95.25,8.95,84.76,6.02
2006,1,1,2.19,-3.58,91.56,2.13,85.2,6.56
2006,1,2,3.2,-4.59,92.75,3.11,85.55,3.23
2006,1,3,1.36,-5.36,94.44,2,86.56,5.03
2006,1,4,4.14,-4.09,91.38,0.48,87.68,5.84
2006,1,5,4.05,-1.3,90.19,0,87.6,6.88
2006,1,6,4,-1.49,92.69,0.2,86.87,5.54
2006,1,7,4.33,-3.82,89.75,2.83,86.4,5.04
2006,1,8,1.44,-2.6,86.31,1.04,87.34,3.82
2006,1,9,4.59,-2.24,82.69,0.75,87.05,6.93
2006,1,10,4.76,1.33,90.06,9.93,86.17,9.12
2006,1,11,3.78,-3.1,81.44,2.11,86.48,6.38
2006,1,12,1.87,-3.78,91.19,4.31,86.72,5.91
2006,1,13,4.85,0.31,91.44,3.39,86.11,6.16
2006,1,14,0.51,-5.7,95,10.22,85.87,3.65
2006,1,15,-1.51,-7.2,90.19,0.48,87.08,4.31
2006,1,16,1.25,-5.67,92.94,7.63,87.17,6.28
2006,1,17,1.55,-2.74,95.69,10.69,86.48,5.47
2006,1,18,0.97,-6.24,91.81,1.92,86.29,2.82
2006,1,19,0.99,-8.41,94.06,0.31,87.04,3.36
2006,1,20,2.14,-6.1,93.19,1.93,86.76,5.2
2006,1,21,0.91,-6.95,92.31,0.86,87.39,2.1
2006,1,22,1.53,-8.08,87.69,0.67,88.1,2.58
2006,1,23,7.35,-4.97,68.62,0.09,88.01,2.78
2006,1,24,5.77,-4.75,82.81,0,87.19,8.41
2006,1,25,6.63,-5.56,86.62,0.26,86.51,4.94
2006,1,26,0.29,-5.37,86.44,0.53,86.56,4.52
2006,1,27,1.73,-5.1,83.75,1.1,86.67,5.1
2006,1,28,1.62,-2.5,83.38,4.49,86.27,7.42
2006,1,29,2.26,-3.72,89.88,4.73,86.59,6.23
2006,1,30,4.32,-4.24,88.62,1.84,86.27,6.96
2006,1,31,1.78,-4.35,82.56,5.72,86.42,6.41
2006,2,1,4.68,-2.38,88.06,3.17,86.23,4.91
2006,2,2,4.12,-3.28,92.62,0.79,86.64,3.65
2006,2,3,6.53,-0.93,93.12,0.29,86.7,5.41
2006,2,4,2.54,-3.75,78.88,2.17,86.51,8.08
2006,2,5,3.48,-5.24,69.56,0.31,87.48,4.72
2006,2,6,8.98,-5.17,74.19,0.01,87.48,5.1
2006,2,7,12.45,-1.98,64.94,0,87.71,4.59
2006,2,8,12.41,-1.35,72.75,0.11,87.76,2.55
2006,2,9,9.4,-4.17,75.19,0.12,87.85,3.49
2006,2,10,8.01,-4.37,62.25,0,87.91,6.09
2006,2,11,9.37,-4.74,61.75,0,88.06,5.23
2006,2,12,8.66,-3.22,74.31,0,88.22,2.14
2006,2,13,9.02,-4.03,80.06,0.03,87.81,3.94
2006,2,14,-1.85,-5.62,75.31,0.71,86.82,3.47
2006,2,15,-2.92,-7.81,68.81,0.27,86.71,4.02
2006,2,16,0.22,-12.1,59.94,0.14,86.75,2.8
2006,2,17,-2.64,-11.15,66.06,0.2,86.74,6.2
2006,2,18,-1.54,-13.7,69.19,0,86.84,3.15
2006,2,19,0.48,-13.42,57.44,0,87.07,1.91
2006,2,20,2.98,-10.52,60.06,0.03,87.25,3.62
2006,2,21,4.26,-6.81,85.81,0.11,87.28,4.6
2006,2,22,6.45,-4.22,86,0.05,87.33,4.44
2006,2,23,8.54,-2.76,83.69,0.07,87.13,4.28
2006,2,24,6.97,-2.8,73.69,0.12,87.08,1.54
2006,2,25,11.67,-3.08,67.81,0,86.93,4.08
2006,2,26,11.14,0.69,62.94,1.43,86.04,7.77
2006,2,27,11.38,0.91,85.25,6.71,85.36,8.37
2006,2,28,4.05,-2.16,80.5,1.9,85.55,7.68
2006,3,1,8.73,-3.17,70,0.05,86.28,7.08
2006,3,2,5.4,-4.56,63.44,0.71,86.23,5.27
2006,3,3,4.78,-4.59,77.25,0.73,85.84,3.8
2006,3,4,6.02,-3.95,65.38,0.22,86.39,4.7
2006,3,5,8.12,-0.85,67.38,0.76,86.16,8.29
2006,3,6,7.02,-1.99,76.38,1.01,86.15,5.47
2006,3,7,3.62,-3.55,79.25,1.07,86.68,3.86
2006,3,8,2.85,-5.13,82.25,2.78,86.42,6.5
2006,3,9,-0.35,-6.06,72.62,1.52,85.58,5.41
2006,3,10,0.34,-5.7,64.75,0.95,84.97,3.52
2006,3,11,-1.94,-5.6,75.25,2.11,85.47,1.2
2006,3,12,-0.53,-7.35,82.75,1.24,86.29,3.07
2006,3,13,2.96,-10.51,77.19,0.49,86.42,5.23
2006,3,14,3.19,-2.72,77.94,0.99,85.99,3.32
2006,3,15,3.12,-3.11,75.69,0.32,86.45,3.82
2006,3,16,5.2,-0.93,80.69,2.02,86.06,7.34
2006,3,17,4.69,-3.07,78,0.58,86.38,3.97
2006,3,18,2.38,-3.84,78.19,0.34,86.69,4.73
2006,3,19,4.73,-4.2,70.69,0.12,86.4,2.98
2006,3,20,6.33,-4.06,66.19,0.25,85.73,3.55
2006,3,21,6.48,-2.23,77.38,0.68,86.22,2.95
2006,3,22,9.83,-1.45,73.12,0.47,87.08,4.12
2006,3,23,11.15,0.01,69.69,0.36,86.94,5.93
2006,3,24,9.79,-0.18,75.31,2.82,86.41,4.76
2006,3,25,5.75,-2.82,86.69,8.84,85.79,4.2
2006,3,26,6.82,-4.72,64.75,1.17,86.95,2.73
2006,3,27,14.6,-2.88,59.31,0.08,86.07,5.89
2006,3,28,8.76,-1.11,71.62,1.12,85.71,3.56
2006,3,29,7.84,-0.46,80.75,1.35,86.07,3.17
2006,3,30,6.94,-2.1,76.56,0.26,86.41,3.38
2006,3,31,9.4,-0.12,68.56,0.58,85.96,4.27
2006,4,1,6.41,-3.24,71.12,2.18,86.34,3.85
2006,4,2,9.04,-0.18,72.5,1.6,86.6,5.61
2006,4,3,10.54,0.56,78.81,3.99,86.2,5.75
2006,4,4,10.67,0.86,75,1.51,85.96,3.81
2006,4,5,4.77,-0.51,90.56,2.72,85.7,5.34
2006,4,6,12.57,-3.27,69.19,0.23,86.73,3.17
2006,4,7,15.51,-0.34,63.88,3.4,86.36,5.07
2006,4,8,7.91,1.04,72.75,3.63,86.64,3.88
2006,4,9,6.18,-1.45,80.19,2.82,86.46,2.77
2006,4,10,8.54,-0.96,70.31,1.98,86,2.59
2006,4,11,9.25,-1.1,77.19,1.12,86.29,3.84
2006,4,12,14.94,0.69,76.94,0.61,86.76,4.3
2006,4,13,15.94,2.01,71.31,0.15,86.78,4.25
2006,4,14,12.7,2.79,72.75,0.47,85.72,4.95
2006,4,15,7.92,-3.94,74.88,4.45,85.51,6.5
2006,4,16,3.74,-4.79,63.81,3.15,86.06,2.22
2006,4,17,4.75,-3.72,74.38,1.43,87.09,4.02
2006,4,18,12.4,-4.67,59.38,0,87.48,3.18
2006,4,19,18.33,-2,49.38,0,86.92,3.43
2006,4,20,18.91,1.48,64.62,0.09,86.52,3.56
2006,4,21,10,0.05,71.69,0.63,86.69,5.05
2006,4,22,11.28,-2.2,59.81,0.14,86.85,5.16
2006,4,23,16.18,-2.49,53.62,0,86.89,5.12
2006,4,24,13.72,-2.33,52.12,0.16,86.79,3.73
2006,4,25,16.47,-0.07,49.44,0,86.9,2.22
2006,4,26,17.61,1.99,58.38,0,86.99,3.05
2006,4,27,19.87,2.85,68.44,0,87.37,2.98
2006,4,28,25.07,5.3,55.25,0.07,87.32,2.23
2006,4,29,21.43,1.68,68.12,0.27,87.11,4.39
2006,4,30,16.95,-3.77,49.81,0,87.34,2.8
2006,5,1,11.87,-1.36,57.31,0,87.34,4.93
2006,5,2,15.38,-3.49,55.19,0,87.36,3.3
2006,5,3,17.43,-2.2,47.62,0,87.06,4.38
2006,5,4,18.36,-0.1,46.94,0,87.01,3.67
2006,5,5,21.97,1.69,49.81,0.18,86.83,4.06
2006,5,6,18.44,4.68,57.69,0.19,86.82,3.75
2006,5,7,11.91,4.01,76.69,0.92,86.9,4.55
2006,5,8,12.7,0.65,58.62,0.22,87.22,4.83
2006,5,9,17.98,-2.85,52.62,0,87.39,2.66
2006,5,10,21.98,0.75,42.69,0,87.3,3.4
2006,5,11,19.51,6.44,57.5,0,86.93,3.7
2006,5,12,19.05,4.96,49.62,0.01,86.96,3.41
2006,5,13,24.43,1.57,46.69,0,87.01,2.34
2006,5,14,27.83,6.31,45.25,0,87.34,1.81
2006,5,15,29.82,9.38,53.69,1.53,87.1,4.43
2006,5,16,30.96,13.81,57.19,0.78,87.27,2.88
2006,5,17,32.09,13.83,57.81,0.32,87.08,2.52
2006,5,18,29.04,14.83,63.62,2.27,86.75,2.6
2006,5,19,23.98,11.33,72.62,4.6,86.57,4.06
2006,5,20,21.11,7.71,62.69,1.33,86.58,3.31
2006,5,21,19.36,8.15,65.56,4.6,86.07,3.65
2006,5,22,16.83,8.21,70.06,3.55,85.86,3.62
2006,5,23,17.65,5.48,65.19,0.7,86.9,5.28
2006,5,24,17.12,5.02,70.75,1.14,87.19,4.1
2006,5,25,15.15,4.34,68.94,1.57,86.81,4
2006,5,26,10.66,2.04,72.06,2.94,86.24,3.72
2006,5,27,9.83,0.64,76.12,2.52,86.31,5.67
2006,5,28,10.98,1.51,77,2,86.93,4.05
2006,5,29,18.33,2.01,60.25,0.07,87.26,2.12
2006,5,30,22.26,3.94,49.12,0,87.32,2.39
2006,5,31,25.36,7.31,54,0.04,87.13,4.52
2006,6,1,21.91,9.17,70.75,3.6,86.93,4.52
2006,6,2,18.19,8.66,84.44,11.99,87.05,3.85
2006,6,3,22.09,7.47,68.69,1.05,87.2,2.2
2006,6,4,20.01,8.31,65.75,3.88,86.8,4.88
2006,6,5,26.19,5.33,61.06,0.02,86.92,3.52
2006,6,6,26.57,9.7,64.12,0.46,86.92,2.35
2006,6,7,22.56,8.67,71.12,0.52,86.88,3.85
2006,6,8,20.63,6.48,57.44,0.01,86.98,4.26
2006,6,9,18.94,5.4,65.31,2.06,86.91,3.8
2006,6,10,21.62,5.99,60.25,0.03,86.58,2.17
2006,6,11,22.04,6.62,61.69,2.66,86.36,1.78
2006,6,12,19.58,10.34,74.69,6.22,86.51,2.86
2006,6,13,17.12,7.22,76.69,6.22,86.89,2.28
2006,6,14,17.05,6.19,69.12,0.71,87.02,4.27
2006,6,15,19.97,6.15,66.12,0.26,87.06,3.7
2006,6,16,23.34,6.98,68.25,0.28,87.19,4.82
2006,6,17,22.84,6.38,53.94,0.05,87.35,2.8
2006,6,18,23.87,7.05,53.19,0,87.14,3.98
2006,6,19,20.21,5.19,55.44,0.07,87.33,4.34
2006,6,20,22.23,4.37,56.88,0,87.48,3.05
2006,6,21,23.05,6.04,54.94,0,87.62,2.82
2006,6,22,26.19,5.62,49.06,0,87.66,2.88
2006,6,23,28.69,7.33,45.44,0,87.68,2.79
2006,6,24,32.16,9.16,38.25,0,87.7,2.97
2006,6,25,34.75,11.69,37.19,0,87.63,2.85
2006,6,26,35.43,13.3,38.62,0,87.21,3.02
2006,6,27,32.4,16.84,43.12,0,86.93,3.38
2006,6,28,31.82,15.7,61,3.95,87.13,3.18
2006,6,29,23.7,14.15,68.38,9.6,87.4,1.94
2006,6,30,30.38,12.12,54.31,1.84,87.38,3.38
2006,7,1,28.9,14.04,53.62,0.02,87.22,2.48
2006,7,2,31.62,14.57,51,0.41,87.08,3.2
2006,7,3,31.07,14.79,53.25,2.56,87.24,2
2006,7,4,31.48,14.26,55.75,0.4,87.12,2.81
2006,7,5,29.35,12.77,57.5,0.07,86.96,3.56
2006,7,6,22.9,8.65,61.31,0.08,87.29,4.29
2006,7,7,28.78,6.11,47.38,0,87.69,2.55
2006,7,8,32.89,10.84,35.81,0,87.48,2.96
2006,7,9,32.01,15.7,44.69,0.08,86.93,2.41
2006,7,10,29.19,13.37,57.88,0.13,86.7,3.61
2006,7,11,30.54,11.05,52,0.02,86.63,4.08
2006,7,12,24.27,11.08,56.31,0.01,87,3.84
2006,7,13,29,9.1,55.19,0,87.21,3.24
2006,7,14,31.4,11.31,50.94,0,87.14,3.46
2006,7,15,30.45,12.51,52.81,0,87.33,3.02
2006,7,16,33.24,12.39,45.12,0,87.45,2.84
2006,7,17,29.56,12.08,49.38,0,87.54,3.85
2006,7,18,27.81,9.05,46.12,0,87.32,3.11
2006,7,19,32.7,10.75,43,0,87.17,3.26
2006,7,20,34.48,12.05,39.56,0,87.41,2.53
2006,7,21,38.8,16.78,35,0,87.48,3.37
2006,7,22,36.36,18.59,37.75,0,87.26,3.25
2006,7,23,35.82,20.3,41.5,0.12,87.08,3.02
2006,7,24,33.19,18.69,45.44,0.05,86.95,3.98
2006,7,25,30.78,14.2,43.06,0,86.94,3.57
2006,7,26,33.26,13.77,42.56,0,86.99,2.73
2006,7,27,33.31,15.82,48.69,0,86.95,3.22
2006,7,28,30.61,11.83,50.62,0,86.86,3.41
2006,7,29,27.41,9.87,50.19,0,86.8,3.96
2006,7,30,21.4,6.42,48,0,86.97,3.64
2006,7,31,23.19,5.65,50.31,0,86.82,2.62
2006,8,1,23.43,6.42,52.56,0,87.1,3
2006,8,2,25.48,8.12,48.38,0,87.29,2.27
2006,8,3,28.37,8.41,45.44,0,86.98,3.11
2006,8,4,28.76,9.9,47.88,0,86.91,2.96
2006,8,5,30.52,11.12,40.69,0,87.05,3.16
2006,8,6,31.09,14.87,38.69,0.14,86.98,1.85
2006,8,7,31.18,15.24,45.44,0.09,86.88,4.41
2006,8,8,19.37,11.05,74.06,4.63,87.29,2.78
2006,8,9,27.37,9.28,56.75,0,87.35,2.59
2006,8,10,25.24,10.74,57.75,1.31,87.04,3.27
2006,8,11,22.59,7.55,55.25,0,87.11,3.3
2006,8,12,23.24,6.47,56.06,0,87.12,3.12
2006,8,13,27.65,8.33,40.69,0,87.05,3.28
2006,8,14,30.4,10.6,36.81,0,86.94,3.38
2006,8,15,25.73,9.48,56.19,0.21,86.95,3.23
2006,8,16,23.19,6.92,55.69,0.05,86.99,3.09
2006,8,17,25.42,5.01,51,0,87.45,2.21
2006,8,18,28.99,9.59,37.25,0,87.42,3.08
2006,8,19,30.97,11.25,32.38,0,87.1,3.22
2006,8,20,33.08,13.77,31,0,86.97,3.1
2006,8,21,30.39,14.06,43.69,0,87,2.95
2006,8,22,27.67,11.96,51.44,0,87.19,2.51
2006,8,23,23.17,9.5,52.31,0,87.26,3.8
2006,8,24,22.76,8.33,57.88,0,87,2.68
2006,8,25,23.04,6.27,56.12,0,87,3.5
2006,8,26,26.98,11.14,39.12,0,87.15,2.2
2006,8,27,31.05,11.38,32.69,0,87.18,1.62
2006,8,28,32.63,13.19,36.06,0,86.83,4.55
2006,8,29,23.01,7.76,56.69,0,86.72,4.56
2006,8,30,16.59,4.62,59,0.13,87.16,3.95
2006,8,31,24.02,2.89,45.06,0,87.3,3.48
2006,9,1,27.8,6.44,29.94,0,87.26,4.84
2006,9,2,31.74,9.13,26.88,0,86.93,4.62
2006,9,3,31.97,12.28,36.12,0.02,86.76,3.09
2006,9,4,31.67,15.15,42.75,0,87.04,1.98
2006,9,5,31.84,14.11,43,0,87.46,2.36
2006,9,6,27.96,12.03,45.62,0,87.39,3.84
2006,9,7,28.42,11.03,41.56,0.04,86.95,2.21
2006,9,8,29.4,11.3,43.69,0.07,86.45,3.06
2006,9,9,20.44,6.79,55.19,0.01,86.84,2.91
2006,9,10,26.58,8.3,41.44,0.01,87.18,1.65
2006,9,11,30.37,9.8,39.12,0,87.36,2.73
2006,9,12,29.51,12.35,42.06,0,87.4,2.48
2006,9,13,22.4,7.45,50.31,0.59,86.94,4.8
2006,9,14,13.66,1.98,60.25,0.24,86.19,4.16
2006,9,15,9.24,2.72,74.81,2.05,86.19,3.73
2006,9,16,14.7,2.42,62.75,0.18,87.23,2.72
2006,9,17,21.11,1.73,50.81,0,87.36,1.99
2006,9,18,21.29,8.68,56.94,0.12,86.88,3.44
2006,9,19,11.42,4.44,73.69,1.26,86.96,4.89
2006,9,20,15.71,4.37,72.38,1.67,87.15,4.28
2006,9,21,12.65,2.99,71.5,0.65,86.82,7.67
2006,9,22,15.35,2.39,64.56,0.05,87.4,3.82
2006,9,23,19.66,1.26,52.12,0,87.56,3.14
2006,9,24,22.33,3.56,38,0,87.49,3.8
2006,9,25,24.35,4.63,32.88,0,87.43,2.84
2006,9,26,26.18,5.94,33.69,0,87.44,2.54
2006,9,27,27.01,11.44,33.5,0,87.57,1.79
2006,9,28,27.14,8.58,36.81,0,87.44,2.09
2006,9,29,27.9,9.08,33,0,87.13,2.62
2006,9,30,23.43,7.59,45.44,0,86.77,3.14
2006,10,1,20.21,6.71,48.12,0,86.77,2.67
2006,10,2,19.18,5.04,55.31,0,86.87,2.31
2006,10,3,17.77,6.75,62.12,1.25,86.87,2.69
2006,10,4,17.69,3.87,66.31,2.65,86.84,1.75
2006,10,5,18.72,4.62,60.56,0.4,86.8,2.88
2006,10,6,14.56,4.09,74.75,0.11,86.98,3.24
2006,10,7,13.93,3.22,65.19,0.02,87.49,3.25
2006,10,8,17.65,2.87,62.94,0.26,87.63,3.18
2006,10,9,12.33,0.51,64.12,0,87.51,5.02
2006,10,10,16.67,-1.66,44.38,0.01,87.34,1.94
2006,10,11,21.11,2.44,38.75,0.02,87.28,2.16
2006,10,12,21.97,3.49,35.44,0,86.9,2.12
2006,10,13,23.48,4.08,39.19,0,86.49,2.87
2006,10,14,20.19,6.93,44.12,0,86.4,1.31
2006,10,15,14.01,3.51,75.06,3.22,85.97,5.49
2006,10,16,6.76,3.05,85.31,4.34,86.1,4.46
2006,10,17,9.77,2.05,81.94,1.81,87.05,3.87
2006,10,18,13.65,0.67,66.44,0.29,87.49,3.1
2006,10,19,14.78,5.73,88.31,2.17,87.42,5.35
2006,10,20,11.83,0.15,69.25,0.07,87.42,3.91
2006,10,21,14.46,-1.3,54.06,0,87.36,4.55
2006,10,22,19.85,1.15,42,0,87.14,3.93
2006,10,23,16.8,1.97,51.88,0,87.1,1.45
2006,10,24,10.58,0.11,70.38,0.35,86.96,5.48
2006,10,25,7.66,-1.19,67.94,0.14,87.68,4.13
2006,10,26,15.91,-2.34,47.12,0,87.97,2.59
2006,10,27,19.44,0.58,41.25,0,87.96,2.72
2006,10,28,20.58,1.45,41.56,0,87.33,2.89
2006,10,29,10.16,-4.2,75.31,0.07,86.7,5.48
2006,10,30,4.78,-5.82,64.31,0.01,87.01,2.5
2006,10,31,7.53,-5.73,44.75,0,87.08,2.62
2006,11,1,11.03,-4.41,43.94,0.04,86.96,4.83
2006,11,2,12.39,1.52,80.38,1.2,86.47,6.76
2006,11,3,7.8,2.23,92.75,3.02,86.74,5.42
2006,11,4,12.94,3.22,85.56,1.79,87.11,5.91
2006,11,5,12.56,6.85,90.38,3.45,87.2,5.4
2006,11,6,16.43,9.57,87.75,0.76,87.22,7.05
2006,11,7,17.82,5.33,83.19,8.08,86.49,7.84
2006,11,8,7.46,-0.22,76.25,0.99,86.44,2.36
2006,11,9,4.93,-3.1,74.31,0.32,86.85,3.64
2006,11,10,6.01,-2.17,59.62,2.52,86.48,7.34
2006,11,11,2.81,-4.56,85.69,0.77,86.8,4.12
2006,11,12,2.92,-4.31,76.38,7.61,86.53,7.51
2006,11,13,3.54,-0.68,92.56,6.36,85.71,6.51
2006,11,14,2.63,-5.48,79.19,0.49,87,3.86
2006,11,15,6.1,-3.15,78.5,3.13,86.32,8.33
2006,11,16,6.47,-1.6,80.19,1.22,86.58,2.78
2006,11,17,8.73,-2.81,77.75,0.01,87.05,2.29
2006,11,18,9.58,-2.85,80.5,0,87.24,4.38
2006,11,19,11.07,3.58,80.06,1.97,86.81,6.63
2006,11,20,9.58,-0.28,87.12,0.29,86.68,3.83
2006,11,21,6.77,-1.91,85.19,1.57,86.22,6
2006,11,22,6.83,-1.09,82.12,3.17,86.35,6.99
2006,11,23,2.23,-3.41,74.19,1.11,86.93,7.7
2006,11,24,4.16,-2.32,84.44,1.51,86.71,5.17
2006,11,25,1.1,-4.76,82.56,0.44,86.5,3.3
2006,11,26,4.48,-3.38,84.38,3.78,85.49,7.23
2006,11,27,-2.43,-6.01,75.69,1.51,85.66,5.4
2006,11,28,-2.91,-8.88,73.12,0.68,86.6,5.33
2006,11,29,-0.24,-11.79,66.31,0.07,87.65,3.84
2006,11,30,2.44,-4.66,89.56,0.74,87.67,4.35
2006,12,1,0.52,-7.52,90.88,0.05,87.98,2.49
2006,12,2,1.77,-8.98,78.56,0,88.15,4.18
2006,12,3,3.29,-8.31,64.75,0,88,6.17
2006,12,4,4.67,-5.92,73.69,0,87.72,4.23
2006,12,5,4.08,-3.06,78.06,0.03,87.6,3.12
2006,12,6,8.11,-2.02,64.69,0.01,87.64,4.77
2006,12,7,7.06,-2.19,65.12,0.28,87.35,6.74
2006,12,8,6.04,-2.11,71.69,0.07,86.43,7.2
2006,12,9,7.3,-1.47,82.75,1.45,85.88,5.7
2006,12,10,3.85,-2.67,87.62,0.23,86.27,4.9
2006,12,11,6.31,-0.87,86.06,1.98,86.88,7.72
2006,12,12,5.21,-1.63,90.62,3.66,87.02,4.76
2006,12,13,6.67,0.18,91.69,9.1,86.85,5.95
2006,12,14,8.76,0.16,86.06,6.03,86.11,9.53
2006,12,15,1.26,-7.3,74.38,2.17,86.49,6.43
2006,12,16,1.12,-7.67,56.81,0,86.47,6.27
2006,12,17,-0.18,-11.22,61.56,0,87.01,2.79
2006,12,18,1.95,-10.51,52,0.01,87.67,4.64
2006,12,19,3.55,-7.51,49.94,0,87.38,4.15
2006,12,20,3.13,-6.54,60.88,0.03,87.12,5.19
2006,12,21,3.83,-2.41,85.62,1.19,86.83,2.73
2006,12,22,1.81,-5.51,73.56,0.59,87.41,3.86
2006,12,23,4.6,-2.51,87.19,8.59,87.13,5.55
2006,12,24,4.02,-2.45,89.25,1.37,87.23,7.4
2006,12,25,2.07,0.64,95.69,5.87,86.75,4.59
2006,12,26,5.2,-0.64,90.94,10.65,85.8,7.09
2006,12,27,-0.35,-4.9,83.62,1.77,86.29,7.84
2006,12,28,-0.7,-7.75,72.94,0.12,87.65,3.79
2006,12,29,2.56,-8.48,66.5,0.01,87.54,5.09
2006,12,30,2.92,-5.31,72.75,0.08,87.54,3.37
2006,12,31,2.4,-5.36,77.69,0.09,87.48,2.41
2007,1,1,5.8,-6.17,78.12,0.01,87.63,4.02
2007,1,2,6.26,0.76,83.56,0.69,86.96,6.46
2007,1,3,4.4,-3.27,94.56,15.62,86.09,5.21
2007,1,4,-0.62,-5.85,86.88,0.88,86.61,5.69
2007,1,5,-0.06,-7.29,79.19,0.31,87.63,5.5
2007,1,6,0.38,-5.14,87.38,0.9,87.6,7.08
2007,1,7,3.56,-2.88,89.38,0.49,88.1,5.62
