YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Earth skin temperature(degree celcius),relative humidity(%),Precipitation(mm/day),Surface pressure(kpa),Wind speed at 10 meters(m/s)
2005,5,9,23.61,20.66,15.81,44.12,0.07,78.55,3.13
2005,5,10,24.66,18.45,16.68,36.56,0.8,78.22,4.09
2005,5,11,18.07,16.91,11.9,62.56,5,78.42,3.78
2005,5,12,16.97,18.4,9.89,47.88,0.24,78.78,3.2
2005,5,13,16.45,14.19,11.65,49.06,0.21,79.19,2.28
2005,5,14,16.16,12.61,11.65,57.12,0.44,79.42,2.87
2005,5,15,21.79,15.5,16.23,46.25,0.25,79.02,2.79
2005,5,16,24.4,14.78,18.57,40.75,0.1,78.34,3.55
2005,5,17,22.94,15.47,16.54,33,0,77.91,5.84
2005,5,18,24.76,19.12,17.24,37.56,0.03,78.69,2.66
2005,5,19,28.59,19.82,21.36,36.56,0,79.14,3.02
2005,5,20,31.87,20.73,23.55,30.12,0.01,79.16,3.2
2005,5,21,30.54,16.84,23.7,30.5,0.04,79.13,3.9
2005,5,22,31.04,18.59,23.29,38.06,0.04,79.19,3.01
2005,5,23,29.9,18.05,22.83,35.38,0.49,78.96,3.38
2005,5,24,29.08,17.65,22.31,43.62,0.17,78.95,2.65
2005,5,25,21.01,12.67,16.38,51.88,0.08,79.43,4.61
2005,5,26,21.46,16.18,16.13,48.5,0.01,79.52,3.52
2005,5,27,21.76,15.69,15.56,43.38,0.02,79.37,3.34
2005,5,28,23.87,17.74,17.72,40.12,0.07,78.89,2.63
2005,5,29,17.51,10.24,13.81,62.31,2.09,78.88,3.5
2005,5,30,22.65,17.04,14.38,65.38,9.09,78.66,3.75
2005,5,31,22.21,19.56,15.9,47.75,0.03,78.9,2.74
2005,6,1,26.66,19.03,18.73,37.94,0.34,78.54,3.82
2005,6,2,23.55,16.19,16.73,59.31,4.57,78.43,4.16
2005,6,3,20.65,15.33,14.4,68.25,11.35,78.25,3.37
2005,6,4,14.05,9.48,9.63,63.56,4.97,78.53,4.7
2005,6,5,24.48,19.96,17.86,41.5,0.47,78.77,2.48
2005,6,6,27.64,18.68,19.05,33.5,0.64,78.37,6.15
2005,6,7,27.05,18.53,17.76,32.06,0.97,78.37,3.84
2005,6,8,26.26,20.62,17.9,30.88,0.06,78.49,4.88
2005,6,9,20.47,13.97,14.83,56.12,3.8,78.67,2.4
2005,6,10,15.21,10.85,11.61,75,10.63,78.67,2.18
2005,6,11,22.79,20.06,16.01,45.75,0.69,78.58,3.3
2005,6,12,18.23,11.27,13.31,62.56,9.69,78.37,3.21
2005,6,13,21.92,16.63,14.81,38.19,0.03,78.92,4.95
2005,6,14,26.57,22.19,18.12,38.06,0.18,79.34,3.65
2005,6,15,29.22,18.24,21.16,38.38,1,79.16,2.84
2005,6,16,29.83,19.4,22.15,36.38,0.15,79.03,2.47
2005,6,17,30.94,19.54,22.43,33.06,0.06,78.71,5.8
2005,6,18,32.58,20.18,24.21,29.31,0.05,78.78,3.76
2005,6,19,31.53,18.24,24.3,34.69,1.09,79.33,3.95
2005,6,20,32.67,17.81,25.16,36.94,2.37,79.78,2.84
2005,6,21,31.98,16.04,24.49,47.56,2.12,79.83,3.66
2005,6,22,31.1,14.92,25.34,42.31,0.7,79.55,3.32
2005,6,23,29.43,14.7,22.97,45.06,1.94,79.28,2.63
2005,6,24,28.65,15.91,22.86,50.5,3.3,79.37,2.52
2005,6,25,29.75,17.34,22.11,45.25,0.87,79.15,3.05
2005,6,26,28.76,15.87,22.6,36.56,1.54,79,3.9
2005,6,27,31.4,20.41,23.55,28.06,0,79.09,2.69
2005,6,28,31.17,19.45,23.49,30,0.6,79.09,4.06
2005,6,29,29.97,18.42,23.04,37.31,0.09,79.1,3.63
2005,6,30,30.25,18.16,22.99,38.94,0.9,79.39,2.46
2005,7,1,31.21,18.49,24,32.62,0.13,79.29,3.43
2005,7,2,32.62,18.66,25.66,28.75,0.17,79.03,2.08
2005,7,3,29.65,15.05,23.25,32.81,0.3,79.08,2.12
2005,7,4,29.58,18.43,23.01,37.06,0.12,79.48,3.02
2005,7,5,30.25,17.32,24.12,40.06,0.34,79.46,3.16
2005,7,6,31.44,17.98,24.94,39.5,0.13,79.34,3.19
2005,7,7,32.78,17.26,26.2,32.5,0.11,79.34,3.67
2005,7,8,33.8,17.48,26.34,36.44,0.13,79.46,4.01
2005,7,9,33.75,17.12,26.86,31.5,0.04,79.18,3.52
2005,7,10,33.2,17.31,26.61,28.06,0.05,79.11,3.27
2005,7,11,32.94,19.07,26.06,28.94,0.05,79.45,3.02
2005,7,12,31.8,16.18,26.26,39,0.14,79.89,4.04
2005,7,13,32.81,15.81,27.53,37.38,0.07,79.77,3.76
2005,7,14,33.98,16.98,26.77,37.69,0.77,79.52,6.52
2005,7,15,33.23,16.19,26.2,43.81,1.47,79.6,4.51
2005,7,16,35.39,19.41,27.65,36.81,1.53,79.31,4.21
2005,7,17,31.9,15.95,26.53,35.69,0.25,79.24,4.56
2005,7,18,31.86,19.08,24.3,41.94,0,79.38,4.56
2005,7,19,36.08,20.41,27.84,23.38,0,79.25,3.5
2005,7,20,37.09,19.51,29.26,24.88,0.15,79.46,2.48
2005,7,21,36.63,18.15,28.96,28.38,0.42,79.65,3.88
2005,7,22,35.9,17.58,28.48,26.69,0.14,79.7,4.98
2005,7,23,35.77,17.41,28.01,33.56,1.16,79.54,5.23
2005,7,24,27.52,10.3,24.03,50.31,2.98,79.48,2.9
2005,7,25,28.65,12.79,21.74,59.94,5,79.28,3.41
2005,7,26,23.83,11.8,19,66.06,3.36,79.7,4
2005,7,27,28.47,18.43,21.82,48.25,0.35,79.71,3.95
2005,7,28,32.28,18.87,25.58,28.81,0,79.57,3.56
2005,7,29,33.96,19.55,26.74,20.06,0.02,79.62,4.14
2005,7,30,34.49,17.78,27.22,27,0.12,79.69,3.72
2005,7,31,32.41,16.77,25.84,41.5,0.79,79.85,2.9
2005,8,1,33.06,16.47,26.43,38.06,0.38,79.6,3.11
2005,8,2,34.52,17.12,27.45,38,0.81,79.43,2.73
2005,8,3,27.43,14.14,21.58,58.31,9.69,79.59,3.37
2005,8,4,15.76,3.74,14.5,83.94,20.61,80.15,3.35
2005,8,5,24.05,12.58,18.87,64.44,0.7,79.99,2.59
2005,8,6,28.85,16.38,21.89,40.19,0,79.75,3.88
2005,8,7,29.31,17.11,21.89,33.12,0.14,79.66,3.77
2005,8,8,31.53,18.16,24.44,31.75,0.11,79.48,3.46
2005,8,9,27.59,12.55,21.99,52.56,1.63,79.59,3.69
2005,8,10,28.25,14.88,21.49,64.56,5.8,79.47,2.51
2005,8,11,26.69,11.91,21.18,62.12,4.65,79.46,2.41
2005,8,12,24.45,10.88,20.15,54.69,0.76,79.32,3.05
2005,8,13,20.8,9.19,17.24,65.62,5.71,79.34,3.55
2005,8,14,23.29,12.97,18.13,64.19,0.46,79.43,3.32
2005,8,15,27.37,16.66,21.3,45.06,0.15,79.56,3.55
2005,8,16,27.78,14.67,20.73,54.62,3,79.51,2.47
2005,8,17,28.63,17.04,21.07,41.75,0.11,79.19,4.12
2005,8,18,29.61,17.45,22.68,35.06,0.33,79.13,2.48
2005,8,19,29.15,16.85,22.51,36.06,0.11,79.34,2.76
2005,8,20,24.97,12.2,18.59,51.12,5.35,79.79,4.02
2005,8,21,24.69,11.9,19.63,51.94,1.9,79.76,2.91
2005,8,22,24.6,13.37,18.75,57.12,1.9,79.5,2.73
2005,8,23,27.54,16.36,20.64,46.19,1.9,79.17,2.68
2005,8,24,29.12,16.9,21.94,38.19,0.07,79.14,3.38
2005,8,25,28.99,15.03,22.26,39.06,1.49,79.44,2.35
2005,8,26,30.04,16.93,22.6,38.38,0.16,79.5,3.27
2005,8,27,29.07,16.19,20.15,39.06,0.65,79.47,3.32
2005,8,28,28.2,16.65,20.96,33.38,0.03,79.41,3.07
2005,8,29,30.3,18.5,22.42,29.81,0.04,79.22,3.48
2005,8,30,32.83,19.6,24.06,26.88,0.21,78.91,2.87
2005,8,31,24.58,16.86,17.65,39.56,0.1,79.51,4.57
2005,9,1,27.9,19.43,19.75,31.25,0.06,79.5,3.4
2005,9,2,29.52,18.53,21.72,30.12,0.22,79.62,3.59
2005,9,3,30.11,16.88,22.56,35.81,0.11,79.61,4.27
2005,9,4,28.23,13.84,22.51,41.44,0.16,79.45,3.6
2005,9,5,29.56,16.03,23,38.62,0.26,79.48,2.46
2005,9,6,25.63,12.48,20.69,50.31,2.12,79.76,3.29
2005,9,7,28.37,16.13,21.81,50,0.27,79.73,3.44
2005,9,8,30.21,15.34,23.25,51.75,1.88,79.45,2.86
2005,9,9,26.33,11.98,21.18,48.94,0.42,78.93,2.86
2005,9,10,29.62,14.79,21.66,31.94,0.2,78.73,4.41
2005,9,11,29.2,18.7,21.01,25.94,0.07,78.94,4.54
2005,9,12,26.97,17.5,19.04,26.5,0.06,78.91,4.45
2005,9,13,21.05,15.8,14.12,47.62,0.7,79.18,3.25
2005,9,14,20.3,14.48,12.34,54.38,2.32,79.23,3.84
2005,9,15,24.21,19.34,15.57,30.5,0,79.39,3.12
2005,9,16,26.55,18.73,17.12,26.31,0.09,79.19,3.94
2005,9,17,27.68,19.02,17.5,26.12,0.06,78.95,3.45
2005,9,18,27.47,19.45,17.23,27.19,0.01,79.19,2.07
2005,9,19,27.33,21.02,17.27,29.06,0.07,79.78,2.55
2005,9,20,28.65,19.08,19.19,24.75,0.03,79.89,2.7
2005,9,21,26.78,12.66,19.25,41.62,1.76,79.39,3.64
2005,9,22,21.99,12.38,16.24,56.88,0.82,79.33,3.21
2005,9,23,26.22,18.55,17.87,40,0.06,79.02,3.3
2005,9,24,25.61,14.62,17.98,44.06,0,78.8,3.38
2005,9,25,25.77,18.66,15.84,41.12,0.01,79.11,2.27
2005,9,26,27.57,21.7,16,36.88,0.01,79.69,2.38
2005,9,27,24.45,13.17,16.4,42.88,3.45,79.38,4.24
2005,9,28,14.63,9.01,11.17,71.12,1.81,79.77,3.61
2005,9,29,22.8,17.35,14.25,48.38,0.05,79.33,3.15
2005,9,30,25.73,16.82,16.94,28.75,0,78.99,3.43
2005,10,1,28.31,18.31,18.33,31.06,0,78.88,3.9
2005,10,2,27.86,17.49,18.9,27.31,0,78.76,4.35
2005,10,3,27.85,20.83,17.83,38.12,0.04,78.82,4.27
2005,10,4,24.16,20.2,14.73,51.31,2.78,78.57,5.98
2005,10,5,15.46,15.81,7.9,41.69,0.23,79.47,3.35
2005,10,6,17.63,19.56,7.67,51.81,0.16,79.54,3.16
2005,10,7,24.85,23.39,12.02,32.44,0.06,79.02,3.09
2005,10,8,26.34,20.41,15.62,32.94,0.11,78.42,3.79
2005,10,9,13.46,14.1,8.33,70.44,14.96,78.44,6.09
2005,10,10,-0.59,3.91,-1.71,96.5,18.92,79.13,6.96
2005,10,11,7.73,13.22,-1.38,82.75,1.97,79.05,2.18
2005,10,12,13.24,14.37,4.83,62.38,0.22,79.42,2.72
2005,10,13,19.54,18.52,9.07,48.56,0,79.59,3.05
2005,10,14,22.05,17.89,11.38,38.5,0.31,79.81,4.03
2005,10,15,20.87,15.36,11.89,46.5,0.44,79.21,5.71
2005,10,16,22.25,15.03,13.73,46.69,0.01,79.11,3.81
2005,10,17,23.94,17.49,13.53,46.25,0.22,79.38,3.31
2005,10,18,23.19,18,13.01,38.25,0.35,79.09,3.65
2005,10,19,10.55,8.12,6.37,79.69,3.82,78.98,3.33
2005,10,20,17.33,14.68,9.73,63.44,0.45,79.2,3.26
2005,10,21,16.3,14.01,8.92,64.88,0.11,79.49,2.9
2005,10,22,16.12,15.52,7.99,54.31,0,79.18,3.35
2005,10,23,11.12,12,4.34,63.31,0.02,79.41,2.74
2005,10,24,18.83,19.2,6.89,38,0,79.53,3.13
2005,10,25,19.91,14.5,8.93,36.44,0.04,79.35,2.39
2005,10,26,17.01,14.66,7.76,42,0.01,79.09,3.41
2005,10,27,18.32,16.61,8.78,43.12,0.02,79.11,5.48
2005,10,28,19.25,13.48,10.74,43.06,0.16,78.88,3.33
2005,10,29,13.27,10.76,7.7,64.25,0.57,79.04,2.88
2005,10,30,8.72,8.84,2.83,73.69,2.22,79.42,2.62
2005,10,31,12.05,16.19,3.5,50.88,0.05,79.79,3.6
2005,11,1,19.37,18.37,8.01,38.75,0.19,79.5,3.98
2005,11,2,20.61,17.43,8.83,34.5,0.03,78.97,4.13
2005,11,3,16.56,13.11,8,39.75,0.12,78.53,7.67
2005,11,4,15.2,14.62,6.09,47.81,0.79,78.38,3.62
2005,11,5,7.51,10.12,1.28,55.75,2.54,78.57,4.23
2005,11,6,16.77,19.35,5.98,44.75,0,78.79,3.55
2005,11,7,19.33,16.36,8.8,40.25,0.15,78.95,3.73
2005,11,8,19.95,15.98,9.22,35.5,0.06,79.02,4.49
2005,11,9,14.9,13.15,6.53,49.88,0.02,79.59,2.95
2005,11,10,21.12,16.47,10.33,43.19,0.02,79.49,3.45
2005,11,11,19.51,16.46,9.59,48.56,0.85,78.59,4.27
2005,11,12,12.83,14.76,5.58,52.19,1.11,78.44,6.41
2005,11,13,8.98,13.26,1.73,62.81,0.79,79.15,3.82
2005,11,14,12.22,17.75,1.78,65.06,4.96,78.46,5.84
2005,11,15,-1.51,8.47,-5.86,48.62,0.45,79.5,5.5
2005,11,16,6.87,13.09,-1.7,50.56,0.4,79.53,2.94
2005,11,17,2.24,7.32,-2.62,69.5,1.65,79.65,3.04
2005,11,18,11.1,16.08,1.08,44.94,0.15,79.43,5.58
2005,11,19,4.85,9.12,-1.06,60.44,0.46,79.64,5.19
2005,11,20,12.15,16.01,0.85,44,0,79.65,3.92
2005,11,21,12.25,13.69,1.82,44.56,0.07,79.74,3.43
2005,11,22,15.73,16.52,3.11,37.56,0,79.46,3.83
2005,11,23,17.22,16.61,4.28,29.19,0,79.14,3.22
2005,11,24,11.32,13.65,1.64,32.38,0,78.91,1.77
2005,11,25,13.54,15.9,1.95,34.06,0,78.55,4.52
2005,11,26,12.4,16.73,1.9,41.38,0.32,77.65,4.81
2005,11,27,0.33,5.95,-2.79,50.62,0.37,77.58,7.79
2005,11,28,0.23,8.94,-4.29,41.19,0.14,78.23,7.45
2005,11,29,4.6,14.73,-3.39,48.75,0.01,78.41,2.17
2005,11,30,1.15,9.19,-3.81,50.88,1.08,78.32,5.69
2005,12,1,7.27,15.77,-2.61,56.62,1.22,78.51,3.44
2005,12,2,11.45,13.44,0.94,64.69,1.15,77.89,3.86
2005,12,3,0.94,8.39,-3.02,68.69,4.29,78.26,2.43
2005,12,4,-4.21,6.74,-7.74,46.56,0.38,78.85,4.38
2005,12,5,-2.97,9.77,-8.86,43.44,0.37,78.73,9.48
2005,12,6,-4.6,13.8,-10.64,62.31,1.37,78.62,4.61
2005,12,7,-12.27,7.72,-16.42,60.81,0.79,79.13,2.75
2005,12,8,3.8,23.59,-9.71,47.88,0.08,78.97,4.71
2005,12,9,1.73,14.17,-6,49.5,0.49,79.02,5.73
2005,12,10,5.48,13.89,-4.52,49.69,0.19,79.32,3.86
2005,12,11,8.26,13.78,-2.78,50.62,0.16,79.18,3.36
2005,12,12,8.4,12.37,-1.77,51,0.12,79.03,2.51
2005,12,13,5.13,9.95,-1.25,52.5,0.32,78.08,4.92
2005,12,14,-1.38,9.45,-6.86,43.62,0.16,78.82,6.12
2005,12,15,-0.06,12.57,-8.13,47.38,0,78.73,4.23
2005,12,16,-2.52,10.04,-9.03,54.75,0.18,78.26,1.93
2005,12,17,-3.43,10.88,-10.82,69.19,0.56,78.73,2.02
2005,12,18,-1.84,12.55,-9.78,75.62,0.57,79.29,1.95
2005,12,19,5.98,16.32,-4.31,73.38,0.96,79.33,2.88
2005,12,20,7.14,11.37,-1.84,72,0.25,79.49,3.68
2005,12,21,10.66,10.71,1.8,61.81,0.17,79.52,6.02
2005,12,22,9.83,9.81,1.4,61.44,0.2,79,4.76
2005,12,23,9.43,12.42,1.6,56.69,0.3,78.98,6.84
2005,12,24,8.61,12.48,0.35,50.25,0,79.38,6.24
2005,12,25,15.15,15.01,3.15,50.88,0.15,78.9,4.72
2005,12,26,13.94,14.59,2.21,49.62,0.1,78.42,4.27
2005,12,27,7.72,9.04,0.98,51.19,0.33,78.58,6.58
2005,12,28,11.8,12.2,2.35,53.44,0.01,78.71,4.27
2005,12,29,5.62,11.5,0.52,54.56,0.66,78.08,6.99
2005,12,30,5.26,12.09,-1.98,47.5,0.38,78.2,2.76
2005,12,31,11.15,10.56,1.58,60.38,0.33,77.8,4.13
2006,1,1,5.78,9.96,-0.35,57.56,0.3,77.71,5.74
2006,1,2,11.24,15.62,1.19,50.25,0.01,78.38,5.08
2006,1,3,8.12,10.52,1.19,52.5,0.69,78.51,7.91
2006,1,4,6.06,9.82,-1.1,54.19,0.37,79.44,5.23
2006,1,5,6.79,12.58,-1.2,42.5,0,80.06,5.55
2006,1,6,13.11,13.3,2.98,43.12,0.2,79.54,7.26
2006,1,7,14.98,14.66,4.1,35.38,0.1,78.41,6.34
2006,1,8,6.32,12.02,-0.53,50,0.58,78.44,5.8
2006,1,9,2.86,9.87,-3.17,48.44,0.06,79.41,4.45
2006,1,10,8.82,13.77,0.02,37.62,0.05,78.98,6.7
2006,1,11,11.05,11.86,1.65,38.31,0.05,78.4,6.79
2006,1,12,1.69,9.08,-2.31,49.5,0.75,78.48,5.77
2006,1,13,9.82,18.27,-1.48,47.62,0,79.24,3.88
2006,1,14,10.28,11,0.91,48.5,0.34,78.62,4.21
2006,1,15,8.63,13.64,0.55,47.12,0.06,77.84,5.73
2006,1,16,-1.14,8.73,-4.31,58.88,1.09,78.56,5.93
2006,1,17,4.82,14.88,-2.42,42.44,0,78.67,8.6
2006,1,18,9.99,12.73,1.13,48.31,0.76,78.09,6.95
2006,1,19,-0.91,5.96,-3.28,75.69,5.21,78.21,3.23
2006,1,20,-0.74,10.84,-6.69,59.81,1.19,78.83,3.79
2006,1,21,3.32,15.05,-4.88,45.31,0.06,78.91,3.88
2006,1,22,1.48,11.05,-5.89,51,0.2,79.29,2.77
2006,1,23,5.06,15.51,-4.63,51.06,0.09,79.18,6.04
2006,1,24,8.54,12.98,-2.16,44.06,0,79.75,2.92
2006,1,25,11.06,15.08,0.05,43.12,0.19,79.28,4.08
2006,1,26,6.09,10.51,0.07,52.75,0.15,78.56,6.75
2006,1,27,6.99,12.22,-0.55,48,0.1,78.61,3.38
2006,1,28,2.07,7.86,-2.03,47.19,0.12,78.38,5.52
2006,1,29,1.82,8.9,-2.93,45.75,0.43,78.49,6.53
2006,1,30,7.54,14.64,-1.4,54,0,78.68,3.5
2006,1,31,9.53,12.89,0.23,62.94,0.54,78.28,4.12
2006,2,1,6.21,8.91,-0.66,58,0.48,78.15,3.84
2006,2,2,5.23,9.97,-1.7,57.5,0.9,78.15,3.68
2006,2,3,3.26,10.41,-2.78,53.88,0.55,78.79,5.49
2006,2,4,8.94,17.05,-1.22,52.62,0.08,78.69,3.5
2006,2,5,2.95,10.34,-1.59,46.56,0.63,78.49,7.56
2006,2,6,4.05,13.06,-3.1,43.69,0,79.45,4.62
2006,2,7,7.01,12.63,-0.2,42.19,0.09,79.42,5.98
2006,2,8,11.29,13.41,2.2,41.12,0.06,79.44,6.25
2006,2,9,11.19,18.62,1.51,49.81,1.51,79.04,5.87
2006,2,10,-5.62,6.68,-7.22,52.75,0.52,79.45,6.09
2006,2,11,-0.2,14.34,-6.97,37.62,0,79.66,7.06
2006,2,12,6.98,14.8,-2.06,43.75,0.38,79.63,4.7
2006,2,13,6.09,10,-0.77,42.94,0.19,79.05,5.42
2006,2,14,10.39,14.21,0.78,47.62,0.1,78.27,5.01
2006,2,15,9.45,15.69,0.3,61.94,1.84,77.67,5.86
2006,2,16,-5.7,7.91,-7.21,57.06,0.38,78.46,3.63
2006,2,17,1.11,15.75,-7.96,66.19,0.38,78.77,4.92
2006,2,18,2.71,17.91,-6.26,69.44,0.34,78.71,1.98
2006,2,19,3.93,15.73,-3.81,59.5,0.11,78.44,1.75
2006,2,20,3.15,10.62,-3.37,47.69,0.26,78.49,2.78
2006,2,21,2.08,11.62,-4.02,47.44,0.09,78.32,3.94
2006,2,22,2.67,12.27,-4.11,47.56,0.14,78.57,5.23
2006,2,23,8.61,17.02,-1.07,44.88,0.05,79.01,2.77
2006,2,24,9.83,13.89,0.77,43.62,0.01,78.9,4.02
2006,2,25,9.1,14.09,0.61,51.06,0.09,79.42,3.25
2006,2,26,14.16,16.73,4,34.69,0.01,79.31,3.31
2006,2,27,15.3,14.42,4.75,40.44,0.08,78.79,5.02
2006,2,28,18.05,17.05,7.55,48.12,0.26,78.55,5.06
2006,3,1,11.89,14.23,4.19,55,0.59,78.81,3.66
2006,3,2,11.74,15.22,3.8,44,0.04,79.14,3.75
2006,3,3,16.36,17.84,6.58,45.5,0.07,78.75,5.05
2006,3,4,14.96,16.95,6.3,36.81,0.02,78.56,6.84
2006,3,5,14.58,17.37,5.29,39.94,0,79.32,2.73
2006,3,6,18.69,18.81,8.34,31.5,0.08,79.09,3.81
2006,3,7,14.46,12.94,6.9,41.69,0,78.37,5.53
2006,3,8,3.36,8.88,-0.33,82.5,4.37,77.8,3.62
2006,3,9,5.02,11.06,-1.65,51.88,0.5,77.24,2.82
2006,3,10,4.65,10.77,-1.27,55.31,1.13,77.09,2.89
2006,3,11,4.05,11.74,-1.74,59.06,1.27,77.74,3.88
2006,3,12,3.19,10.92,-1.99,65.19,2.03,77.61,2.74
2006,3,13,1.56,12.2,-4.62,51.56,0.52,78.61,3.7
2006,3,14,10.12,20.51,-0.64,42.75,0,78.78,3.57
2006,3,15,10.55,15.08,2.34,39.62,1.01,78.28,8.48
2006,3,16,10.02,16.55,1.91,39.69,0.25,79.05,3.42
2006,3,17,11.18,14.72,2.61,51.44,0.08,78.69,3.3
2006,3,18,11.37,14.23,4.03,55.75,2.21,78.12,4.12
2006,3,19,6.31,9.94,1.72,78.94,5.33,77.81,1.99
2006,3,20,-4.83,5.62,-6.52,81.06,3.7,78.19,6.41
2006,3,21,3.59,13.89,-3.58,68.69,0.99,78.61,2.52
2006,3,22,1.43,7.38,-2.13,73.88,1.35,79.15,3.08
2006,3,23,5.87,13.44,-1.06,61.06,0.32,79.74,3.3
2006,3,24,11.49,15.69,3.08,46.75,0.1,79.29,3.27
2006,3,25,16.44,18.42,7.15,40,0.12,78.74,2.67
2006,3,26,9.35,12.19,4.26,41.38,0.55,78.27,8.63
2006,3,27,12.73,18.08,4.64,38.69,0.06,79.08,2.7
2006,3,28,16.55,17.07,9.13,38.69,0.15,78.75,3.81
2006,3,29,17.85,16.39,8.76,46.31,0.1,78.04,5.59
2006,3,30,12.25,13.69,5.23,51.19,0.46,78.18,5.29
2006,3,31,16.9,19.36,7.78,35.56,0.14,78.81,4.78
2006,4,1,14.89,13.23,7.86,53.69,1.37,78.47,3.07
2006,4,2,13.25,14.4,5.55,39,0.05,78.95,5.88
2006,4,3,17.55,20,8.05,39.62,0.03,79.42,2.27
2006,4,4,20.46,16.66,12.08,39.5,0.09,78.88,4.37
2006,4,5,22.36,18.34,13,43,0.2,78.1,5.88
2006,4,6,10.68,12.77,5.87,38.19,0.69,77.66,5.8
2006,4,7,7.9,10.13,3.34,53.81,3.8,78.88,7.42
2006,4,8,19.48,21.79,9.78,43.88,0,79.08,2.74
2006,4,9,23.16,20.28,13.58,29.19,0.28,78.72,3.59
2006,4,10,21.97,18.18,13.75,25.94,0,78.22,5.51
2006,4,11,16.78,13.98,11.03,35.06,0.08,78.61,4.31
2006,4,12,23.45,21.54,14,34.88,0,79.4,2.81
2006,4,13,26.26,21.24,16.05,25.81,0.06,79.17,5.21
2006,4,14,24.1,19.87,15.94,27.19,0.19,78.58,4.45
2006,4,15,14.53,8.88,9.91,50.5,2.47,77.84,8.07
2006,4,16,23.57,21.21,14.77,36.25,0,78.4,4.08
2006,4,17,25.37,21.45,15.22,24.12,0.05,78.03,7.5
2006,4,18,8.43,9.15,5.37,33.44,0.33,78.65,5.06
2006,4,19,14.49,17.95,7.23,35,0,78.88,3.05
2006,4,20,17.64,18.93,9.86,29.88,0.23,78.99,2.79
2006,4,21,21.64,20.77,13.03,28.19,0.01,78.99,3.57
2006,4,22,25.34,19.74,16.46,25.56,0.08,78.84,3.47
2006,4,23,25.72,21.06,16.86,34.44,0.75,78.72,4.77
2006,4,24,9.3,12.34,5.42,68.75,3.48,79.05,4.91
2006,4,25,10.35,16.54,4.75,59.25,0.54,79.22,2.78
2006,4,26,20.83,21.4,12.84,36.38,0,78.94,2.77
2006,4,27,23.48,19.48,15.88,32,0.65,78.71,3.35
2006,4,28,7.58,6.87,5.73,64.12,3.23,79.12,5.91
2006,4,29,13.82,14.23,7.41,45.5,0.65,78.93,4.98
2006,4,30,18.38,17.3,10.26,54.19,1.9,78.71,3.86
2006,5,1,21.89,20.27,13.87,42.19,0,78.99,2.7
2006,5,2,23.01,18.25,15.23,35.44,0.33,78.89,3.98
2006,5,3,20.32,18.27,12.15,56.56,1.52,79.1,3.54
2006,5,4,18.12,15.31,11.1,62.19,1.03,78.99,3.96
2006,5,5,16.76,16.11,10.44,64.62,2.06,78.93,2.3
2006,5,6,17.85,16.17,12.67,46.88,0.57,78.74,2.55
2006,5,7,20.15,15.4,14.04,40.06,0.23,78.62,3.95
2006,5,8,19.83,12.63,14.73,43.5,0.99,78.51,2.99
2006,5,9,16.96,16.48,10.93,44.75,1.26,78.73,3.24
2006,5,10,14.26,16.68,7.5,45.19,1.81,79.39,4.39
2006,5,11,19.2,20.78,11.34,31.94,0.13,79.41,2.61
2006,5,12,24.73,19.91,16.56,28.88,0,78.95,4.59
2006,5,13,24.62,17.3,17.82,34.12,0.11,79.2,4.41
2006,5,14,19.1,12.55,14.69,41.56,0.29,79.81,3.29
2006,5,15,20.05,16.47,13.77,35.19,0,79.95,3.63
2006,5,16,23.99,19.94,16.12,28.62,0.02,79.67,4.09
2006,5,17,24.93,17.32,17.82,32.75,0.17,79.46,3.59
2006,5,18,26.68,17.7,20.55,34.25,0.08,79.24,3.36
2006,5,19,28.42,17.36,22,34.56,0.19,79.13,2.59
2006,5,20,26.76,14.88,21.21,39,0.43,79.1,4.21
2006,5,21,29.92,19.27,23.26,28.19,0.2,79.06,2.3
2006,5,22,27.29,17.54,18.42,43.88,5.69,78.85,5.95
2006,5,23,24.22,17.08,17.88,40.56,0.36,78.99,4.41
2006,5,24,28.79,21.16,21.12,30.94,0,79.4,2.91
2006,5,25,29.68,20.12,22.48,31.31,0.48,79.03,2.58
2006,5,26,30.2,19.05,22.73,28.94,0.03,78.35,3.2
2006,5,27,30.28,18.36,22.77,15.31,0,77.95,6.76
2006,5,28,26.82,18.13,20.15,27.12,0.15,78.27,6.79
2006,5,29,21.93,17.15,16,29.31,0.49,79.22,2.75
2006,5,30,20.83,15.21,15.88,54,2.76,79.53,1.91
2006,5,31,21.7,14.81,16.82,64.5,2.38,79.73,3.48
2006,6,1,26.94,18.16,20.63,51.88,0.09,79.77,3.7
2006,6,2,30.64,20.26,23.42,26.31,0.06,79.5,4.05
2006,6,3,32.18,18.68,23.78,20.75,0.05,79.26,3.71
2006,6,4,30.74,19.66,24.02,30.06,0,79.18,2.95
2006,6,5,31.94,18.52,25.25,26.69,0.08,79.12,3.62
2006,6,6,32.52,19.16,25.95,30.31,0.3,79.43,3.71
2006,6,7,33.62,17.58,26.44,31.25,0.33,79.37,4.74
2006,6,8,30.1,15.22,23.69,33.69,0.28,79.28,5.59
2006,6,9,29.8,18.68,23.73,36.69,0.39,79.1,2.84
2006,6,10,30.38,18.98,23.05,35.44,0.06,78.83,3.9
2006,6,11,30.4,18.84,23.17,43.62,1.53,79,5.3
